
Frequency	dB	Unweighted
20.290906698750476	66.3
20.586044732869844	66.3
20.885475648548283	66.3
21.49746679841394	66.4
22.12739065777668	66.4
22.449240966187475	66.4
22.77577269513385	66.4
23.107053937445478	66.4
23.44315377638505	66.4
23.784142300054445	66.4
24.130090616010463	66.4
24.481070866093134	66.4
24.837156241469714	66.4
25.56494047120865	66.4
25.936791093020236	66.4
26.69679708340074	66.3
27.47907294916184	66.3
28.284271247461966	66.2
28.695675446220072	66.2
29.11306365684382	66.2
29.536522918790062	66.2
29.966141537533712	66.1
30.402009102982383	66.1
30.844216508158908	66.1
31.29285596815558	66.0
31.74802103936409	66.0
32.67830906482211	65.9
33.63585661014871	65.8
34.62146244024586	65.7
35.12504320746613	65.6
35.635948725613716	65.5
36.15428553564419	65.5
36.68016172818701	65.4
37.21368696608603	65.3
37.754972507267915	65.3
38.30413122794313	65.2
38.86127764614443	65.1
39.4265279456077	65.0
40.000000000000206	64.9
40.58181339750116	64.9
41.77095129709678	64.7
42.37852377437204	64.6
42.9949335968281	64.6
43.62030930661056	64.5
44.25478131555359	64.4
44.89848193237519	64.3
45.55154539026795	64.2
46.21410787489121	64.1
46.88630755277036	64.1
47.56828460010916	64.0
48.962141732186545	63.8
49.674312482939705	63.7
50.39684199579528	63.6
51.129880942417586	63.4
51.873582186040764	63.3
52.628100813345895	63.2
53.393594166801776	63.0
54.17022187747612	62.9
54.95814589832399	62.7
55.75753053796041	62.6
57.39135089244048	62.3
58.226127313687975	62.1
59.073045837580466	62.0
59.932283075067765	61.8
60.804018205965114	61.7
61.68843301631817	61.5
62.58571193631152	61.4
63.49604207872855	61.3
64.41961327797075	61.2
66.3072520307241	61.0
67.27171322029778	61.0
68.25020282090806	60.9
69.2429248804921	60.9
70.25008641493265	60.8
71.27189745122783	60.8
72.30857107128878	60.8
74.42737393217246	60.8
76.60826245588666	60.8
78.85305589121582	60.9
81.16362679500274	60.9
84.75704754874454	61.0
85.98986719365665	61.1
87.24061861322157	61.1
88.50956263110764	61.1
89.79696386475084	61.1
91.10309078053635	61.2
92.42821574978288	61.2
93.77261510554118	61.2
96.52036246404286	61.1
97.92428346437356	61.1
99.34862496587989	61.1
102.25976188483567	61.0
103.74716437208203	61.0
105.25620162669229	61.0
106.78718833360406	60.9
108.34044375495276	60.9
109.9162917966485	60.9
111.51506107592134	60.9
113.13708498984903	60.9
114.78270178488147	60.9
116.45225462737648	60.9
119.86456615013608	60.9
121.60803641193078	60.9
123.3768660326369	60.9
128.83922655594208	60.8
130.71323625928977	60.7
134.5434264405962	60.6
136.50040564181674	60.5
140.50017282986593	60.4
144.61714214257822	60.4
148.8547478643456	60.3
151.01989002907314	60.3
155.4451105845792	60.2
160.00000000000236	60.2
162.3272535900062	60.1
164.6883578629612	60.1
167.08380518838874	60.0
169.51409509748981	60.0
171.97973438731407	59.9
177.01912526221608	59.8
182.20618156107355	59.7
184.85643149956664	59.7
187.54523021108326	59.6
190.27313840043846	59.6
193.04072492808663	59.6
198.69724993176072	59.6
201.58736798318304	59.5
204.5195237696723	59.5
207.49432874416505	59.5
210.5124032533856	59.5
213.57437666720915	59.4
219.83258359329807	59.4
223.03012215184378	59.4
226.2741699796992	59.3
229.5654035697641	59.3
232.90450925475412	59.3
236.2921833503241	59.3
239.72913230027333	59.2
250.34284774524843	59.2
257.67845311188546	59.2
265.22900812289896	59.2
269.08685288119375	59.2
273.0008112836349	59.2
276.97169952197106	59.1
281.00034565973334	59.1
289.23428428515797	59.1
293.44129382550057	59.0
297.7094957286928	59.0
302.0397800581479	59.0
306.4330498235497	59.0
315.41222356486645	58.9
320.00000000000654	58.9
324.6545071800142	58.9
329.3767157259242	58.9
334.16761037677935	58.9
339.02819019498156	58.9
343.95946877463007	58.8
348.9624744528898	58.8
354.03825052443415	58.8
359.187855459007	58.8
364.4123631221491	58.9
375.0904604221685	58.9
380.54627680087896	58.9
386.08144985617537	59.0
391.6971338574982	59.0
397.3944998635236	59.0
403.1747359663683	59.1
421.0248065067734	59.2
439.6651671865984	59.4
459.13080713953053	59.7
465.8090185095106	59.8
472.58436670065066	59.9
479.45826460054917	59.9
486.432145647728	60.0
500.6856954904994	60.2
515.3569062237735	60.3
530.4580162458005	60.5
553.9433990439449	60.7
562.0006913194694	60.7
570.1751796098309	60.8
578.4685685703187	60.9
586.8825876510039	61.0
595.4189914573883	61.1
604.0795601162986	61.2
621.780442338323	61.3
640.0000000000159	61.4
649.3090143600314	61.4
658.7534314518515	61.4
668.3352207535618	61.4
678.0563803899662	61.5
708.0765010488715	61.5
728.8247262443015	61.6
761.0925536017613	61.7
783.3942677149998	61.7
794.7889997270506	61.7
806.34947193274	61.7
829.9773149766683	61.7
842.0496130135506	61.7
854.2975066688449	61.7
879.3303343732008	61.7
892.1204886073838	61.7
905.0966799188055	61.7
918.2616142790653	61.7
945.1687334013056	61.8
972.8642912954606	61.8
1001.3713909810035	61.8
1030.7138124475518	61.8
1060.916032491606	61.9
1092.0032451345498	61.9
1140.350359219667	62.0
1173.765175302013	62.1
1190.837982914782	62.1
1208.1591202326028	62.2
1243.5608846766518	62.2
1261.648894259477	62.3
1280.0000000000375	62.3
1298.6180287200684	62.4
1317.5068629037087	62.4
1336.6704415071292	62.5
1375.8378750985323	62.7
1416.153002097749	62.9
1436.7514218360407	63.0
1457.6494524886093	63.1
1478.8514519965543	63.3
1544.3257994247153	63.7
1589.5779994541087	63.9
1612.6989438654878	64.0
1636.156190157402	64.1
1708.5950133376978	64.4
1758.6606687464096	64.7
