20.39752713803387; 2.6122856298048482
20.914227313045608; 3.009580130100531
21.395304131881165; 3.426227084565344
21.887446858252154; 3.856534594914251
22.390910034270735; 4.2868421052631565
22.905954057121203; 4.689828503843879
23.43284531374056; 5.072324068598462
24.026434683309596; 5.475310467179183
24.6911488954732; 5.885127143701951
25.37425305977395; 6.2778681253696025
26.01702122025016; 6.650118273211115
26.61547439840836; 7.018953282081608
27.289684570387273; 7.439015375517444
28.044679700480355; 7.803296865759904
28.820562490340777; 8.065124186871671
29.617910816981468; 8.287108219988172
30.437318544933632; 8.600162625665286
31.279395968556656; 8.918908929627438
32.144770266584985; 9.23765523358959
33.03408596925044; 9.573477232406859
33.948005438327925; 9.852380248373743
34.88720936046205; 10.091439976345358
35.85239725414216; 10.29634831460674
36.84428799070322; 10.427261975162624
37.863620329740705; 10.529716144293316
38.911153469338366; 10.620786516853931
39.98766761151843; 10.700473092844469
41.09396454333558; 10.7346244825547
42.230868234047456; 10.7346244825547
43.39922544880642; 10.7346244825547
44.599906379329745; 10.683397397989355
45.83380529201782; 10.620786516853931
47.10184119400324; 10.535408042578355
48.404958517626625; 10.427261975162624
49.744127823849496; 10.302040212891779
51.12034652512711; 10.142667060910703
52.53463962828092; 9.96621821407451
53.98806049792289; 9.801153163808397
55.48169164100077; 9.653163808397396
57.016645513048665; 9.505174452986397
58.59406534674315; 9.374260792430514
60.21512600338229; 9.254730928444706
61.881034847921555; 9.129509166173861
63.59303264821855; 9.004287403903014
65.35239449915596; 8.87337374334713
67.16043077233174; 8.753843879361323
69.01848809202264; 8.645697811945592
70.92795033814947; 8.5432436428149
72.89023967698982; 8.457865168539325
74.90681762040663; 8.383870490833825
76.9791861143813; 8.315567711413363
79.10888865766219; 8.241573033707864
81.29751145136143; 8.161886457717326
83.54668458035638; 8.093583678296865
85.85808322737628; 8.013897102306325
88.23342892067663; 7.956978119455943
90.67449081623305; 7.9171348314606735
93.18308701540687; 7.865907746895328
95.76108591906636; 7.837448255470136
98.41040761917037; 7.797604967474866
101.13302532885152; 7.7463778829095205
103.93096685206426; 7.689458900059135
106.80631609389168; 7.6040804257835575
109.76121461263727; 7.513010053222944
112.79786321485545; 7.41624778237729
115.91852359451167; 7.308101714961561
119.12552001748983; 7.2113394441159056
122.42124105270501; 7.097501478415138
125.80814135110717; 6.960895919574215
129.28874347390402; 6.812906564163217
132.86563977136328; 6.6364577173270245
136.54149431359332; 6.448625073920756
140.31904487474054; 6.2323329390892965
144.20110497208213; 5.998965109402718
148.1905659615325; 5.771289178001183
152.2903991911221; 5.5151537551744525
156.503658214057; 5.259018332347724
160.83348106300193; 5.014266706091069
165.28309258728652; 4.7467474866942645
169.85580685476978; 4.479228267297456
174.55502962015626; 4.206017149615612
179.38426086160035; 3.927114133648729
184.34709738748754; 3.6425192193968066
189.44723551533457; 3.357924305144884
194.68847382480476; 3.084713187463038
200.07471598688826; 2.811502069781195
205.6099736713534; 2.5610585452395043
211.29836953463445; 2.3106150206978135
217.144140290386; 2.071555292726199
223.1516398649832; 1.8324955647545842
229.32534264032313; 1.6162034299231216
235.66984678634194; 1.4112950916617386
242.1898776857296; 1.2234624482554715
248.8902914533913; 1.0356298048492008
255.77607855327847; 0.8477971614429336
262.8523675152834; 0.6770402128917787
270.1244287549658; 0.5062832643406274
277.59767849895474; 0.35829390892962465
285.2776828189489; 0.21599645180366522
293.1701617773264; 0.09077468953282164
301.280993687442; -0.0287551744529857
309.6162194917907; -0.136901241868717
318.18204726129835; -0.2222797161442962
